aid;brand;mpnr;ean;name;desc;shop_cat;price;link;image;old_price;dlv_time;dlv_cost;pzn;promo_text;
SE-091-SB30-002;Seni;SE-091-SB30-002;5900516692308;SENI SOFT Basic - Krankenunterlagen - 60x60 cm - 30 Stk.;Die Einmal Bettschutzunterlagen Seni Soft Basic sind besonders gut geeignet als zusätzlicher Schutz bei bettlägerigen Personen oder Ganzkörperwäsche. Der Saugkörper aus Zellschutz-Flocken können je nach Produkt von 350 bis 950 ml Flüssigkeit aufnehmen und helfen das Bett frisch und hygienisch sauber zu halten.;Home > Inkontinenz ;5.80;https://www.inko-versand.de/inkontinenzbedarf/seni-soft-basic-krankenunterlagen-60x60-cm.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_soft_basic_60x60_inko-versand.jpg;6.67;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;06846695;;
SE-091-B030-001;Seni;SE-091-B030-001;5900516692292;SENI SOFT Basic - Krankenunterlagen - 40x60 cm - 30 Stk.;Die Einmal Bettschutzunterlagen Seni Soft Basic sind besonders gut geeignet als zusätzlicher Schutz bei bettlägerigen Personen oder Ganzkörperwäsche. Der Saugkörper aus Zellschutz-Flocken können je nach Produkt von 350 bis 950 ml Flüssigkeit aufnehmen und helfen das Bett frisch und hygienisch sauber zu halten.;Home > Inkontinenz ;4.15;https://www.inko-versand.de/inkontinenzbedarf/seni-soft-basic.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_soft_basic_40x60_inko-versand_1.jpg;4.77;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;06846703;;
SE-097-ME10-003;Seni;SE-097-ME10-003;5900516691790;Seni Optima Trio Medium - Inkontinenzvorlagen mit Hüftbund - 10 Stk.;Die atmungsaktive Vorlage Seni Optima besitzt einen integrierten Hüftbund. Dieser besonders weiche Bund sorgt für eine einfache Handhabung und passt sich optimal an den Körper an. Der optimale Sitz wird zudem durch die elastischen Vorder- und Rückseiten gewährleistet. Weiterhin sorgt ein doppeltes Saugkissen mit integriertem Superabsorber für ein angenehm trockenes Gefühl. Ein doppelter Nässeindikator gibt präzise Information darüber ob das Produkt gewechselt werden muss.;Home > Inkontinenz ;6.03;https://www.inko-versand.de/inkontinenzbedarf/seni-optima-trio-medium.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senioptimatrio_1_inko-versand.jpg;6.93;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;01689363;;
SE-097-XL10-003;Seni;SE-097-XL10-003;5900516691929;Seni Optima Trio Extra Large - Inkontinenzvorlagen mit Hüftbund - 10 Stk.;Die atmungsaktive Vorlage Seni Optima besitzt einen integrierten Hüftbund. Dieser besonders weiche Bund sorgt für eine einfache Handhabung und passt sich optimal an den Körper an. Der optimale Sitz wird zudem durch die elastischen Vorder- und Rückseiten gewährleistet. Weiterhin sorgt ein doppeltes Saugkissen mit integriertem Superabsorber für ein angenehm trockenes Gefühl. Ein doppelter Nässeindikator gibt präzise Information darüber ob das Produkt gewechselt werden muss.;Home > Inkontinenz ;7.92;https://www.inko-versand.de/inkontinenzbedarf/seni-optima-trio-extra-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senioptimatrio_1_inko-versand_1.jpg;9.11;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;01691489;;
SE-097-LA10-002;Seni;SE-097-LA10-002;5900516691783;Seni Optima Plus Large - Inkontinenzvorlagen mit Hüftbund - 10 Stk.;Die atmungsaktive Vorlage Seni Optima besitzt einen integrierten Hüftbund. Dieser besonders weiche Bund sorgt für eine einfache Handhabung und passt sich optimal an den Körper an. Der optimale Sitz wird zudem durch die elastischen Vorder- und Rückseiten gewährleistet. Weiterhin sorgt ein doppeltes Saugkissen mit integriertem Superabsorber für ein angenehm trockenes Gefühl. Ein doppelter Nässeindikator gibt präzise Information darüber ob das Produkt gewechselt werden muss.;Home > Inkontinenz ;6.99;https://www.inko-versand.de/inkontinenzbedarf/seni-optima-plus-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senioptimaplus_1_inko-versand_2.jpg;8.04;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;01689311;;
SE-097-XL10-002;Seni;SE-097-XL10-002;5900516691912;Seni Optima Plus Extra Large - Inkontinenzvorlagen mit Hüftbund - 10 Stk.;Die atmungsaktive Vorlage Seni Optima besitzt einen integrierten Hüftbund. Dieser besonders weiche Bund sorgt für eine einfache Handhabung und passt sich optimal an den Körper an. Der optimale Sitz wird zudem durch die elastischen Vorder- und Rückseiten gewährleistet. Weiterhin sorgt ein doppeltes Saugkissen mit integriertem Superabsorber für ein angenehm trockenes Gefühl. Ein doppelter Nässeindikator gibt präzise Information darüber ob das Produkt gewechselt werden muss.;Home > Inkontinenz ;7.31;https://www.inko-versand.de/inkontinenzbedarf/seni-optima-plus-extra-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senioptimaplus_1_inko-versand_1.jpg;8.41;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;01689340;;
SE-097-ME10-001;Seni;SE-097-ME10-001;5900516691882;Seni Optima Medium - Inkontinenzvorlagen mit Hüftbund - 10 Stk.;Die atmungsaktive Vorlage Seni Optima besitzt einen integrierten Hüftbund. Dieser besonders weiche Bund sorgt für eine einfache Handhabung und passt sich optimal an den Körper an. Der optimale Sitz wird zudem durch die elastischen Vorder- und Rückseiten gewährleistet. Weiterhin sorgt ein doppeltes Saugkissen mit integriertem Superabsorber für ein angenehm trockenes Gefühl. Ein doppelter Nässeindikator gibt präzise Information darüber ob das Produkt gewechselt werden muss.;Home > Inkontinenz ;4.89;https://www.inko-versand.de/inkontinenzbedarf/seni-optima-medium.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senioptima_1_inko-versand.jpg;5.62;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;01681278;;
SE-097-LA10-001;Seni;SE-097-LA10-001;5900516691899;Seni Optima Large - Inkontinenzvorlagen mit Hüftbund - 10 Stk.;Die atmungsaktive Vorlage Seni Optima besitzt einen integrierten Hüftbund. Dieser besonders weiche Bund sorgt für eine einfache Handhabung und passt sich optimal an den Körper an. Der optimale Sitz wird zudem durch die elastischen Vorder- und Rückseiten gewährleistet. Weiterhin sorgt ein doppeltes Saugkissen mit integriertem Superabsorber für ein angenehm trockenes Gefühl. Ein doppelter Nässeindikator gibt präzise Information darüber ob das Produkt gewechselt werden muss.;Home > Inkontinenz ;5.80;https://www.inko-versand.de/inkontinenzbedarf/seni-optima-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senioptima_1_inko-versand_2.jpg;6.67;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;01681752;;
SE-097-XL10-001;Seni;SE-097-XL10-001;5900516691905;Seni Optima Extra Large - Inkontinenzvorlagen mit Hüftbund - 10 Stk.;Die atmungsaktive Vorlage Seni Optima besitzt einen integrierten Hüftbund. Dieser besonders weiche Bund sorgt für eine einfache Handhabung und passt sich optimal an den Körper an. Der optimale Sitz wird zudem durch die elastischen Vorder- und Rückseiten gewährleistet. Weiterhin sorgt ein doppeltes Saugkissen mit integriertem Superabsorber für ein angenehm trockenes Gefühl. Ein doppelter Nässeindikator gibt präzise Information darüber ob das Produkt gewechselt werden muss.;Home > Inkontinenz ;6.03;https://www.inko-versand.de/inkontinenzbedarf/seni-optima-extra-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senioptima_1_inko-versand_1.jpg;6.93;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;01685891;;
SE-095-SU20-003;Seni;SE-095-SU20-003;5900516691059;Seni Man Super - mittlere Inkontinenz - für Männer - 20 Stk.;Seni Man Super ist eine speziell für Männer entwickelte Einlage. Besondere die Triangel-Form ermöglicht einen besonders sicheren Schutz.;Home > Inkontinenz ;5.72;https://www.inko-versand.de/inkontinenzbedarf/seni-man-super.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senimanpackshot_super_inko-versand.jpg;6.58;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;03427650;;
SE-095-MN15-003;Seni;SE-095-MN15-003;5900516694784;Seni Man Normal - leichte Inkontinenz - für Männer - 15 Stk.;Seni Man Normal ist eine speziell für Männer entwickelte Einlage. Besondere die Triangel-Form ermöglicht einen besonders sicheren Schutz.;Home > Inkontinenz ;3.00;https://www.inko-versand.de/inkontinenzbedarf/seni-man-normal.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senimanpackshot_normal_inko-versand.jpg;3.45;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;11080858;;
SE-095-EX15-003;Seni;SE-095-EX15-003;5900516693190;Seni Man Extra - leichte Inkontinenz - für Männer - 15 Stk.;Seni Man Extra ist eine speziell für Männer entwickelte Einlage. Besondere die Triangel-Form ermöglicht einen besonders sicheren Schutz. Durch das Saugkissen werden mit Hilfe von antibakteriellen Superarbsorber die unangenehmen Gerüche neutralisiert.;Home > Inkontinenz ;3.55;https://www.inko-versand.de/inkontinenzbedarf/seni-man-extra.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senimanpackshot_extra_inko-versand.jpg;4.08;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;09508007;;
SE-095-NO20-G01;Seni;SE-095-NO20-G01;5900516690410;SENI Lady Urineinlagen Normal - leichter bis mittlere Blasenschwäche - 20 Stk.;Seni Lady Normal ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Hydrophobe Innenbündchen verhindern den Auslauf. Somit ist ein besonderer Schutz und Sicherheit gegeben. Bei enganliegender Bekleidung ist das Inkontinenzprodukt unsichtbar und völlig diskret.;Home > Inkontinenz ;1.75;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-normal.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_normal_inko-versand.jpg;2.01;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;02043108;;
SE-095-MP20-G01;Seni;SE-095-MP20-G01;5900516693077;SENI Lady Urineinlagen Mini Plus - Leichte Inkontinenz - 20 Stk.;Seni Lady Mini Plus Einlagen halten trockener als herkömmliche Damenbinden. Die körpergerechte Form und ein angenehmes Gefühl auf der Haut kommen noch hinzu.;Home > Inkontinenz ;1.55;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-mini-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_miniplus_inko-versand.jpg;1.78;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;07791163;;
SE-095-MI20-G01;Seni;SE-095-MI20-G01;5900516690403;SENI Lady Urineinlagen Mini - Leichte Inkontinenz - 20 Stk.;Seni Lady Mini ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Hydrophobe Innenbündchen verhindern den Auslauf. Somit ist ein besonderer Schutz und Sicherheit gegeben. Bei enganliegender Bekleidung ist das Inkontinenzprodukt unsichtbar und völlig diskret.;Home > Inkontinenz ;1.45;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-mini.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_mini_inko-versand.jpg;1.67;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;02582153;;
SE-095-MC20-G01;Seni;SE-095-MC20-G01;5900516692377;Seni Lady Urineinlagen Micro - Leichte Inkontinenz - 20 Stk.;Seni Lady Micro ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Hydrophobe Innenbündchen verhindern den Auslauf. Somit ist ein besonderer Schutz und Sicherheit gegeben. Bei enganliegender Bekleidung ist das Inkontinenzprodukt unsichtbar und völlig diskret.;Home > Inkontinenz ;1.35;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-micro.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_micro_inko-versand.jpg;1.55;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;05385370;;
SE-095-EP15-G01;Seni;SE-095-EP15-G01;5900516695965;SENI Lady Urineinlagen Extra Plus - mittlere Inkontinenz - 15 Stk.;Seni Lady Extra Plus ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag.;Home > Inkontinenz ;2.75;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-extra-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_extraplus_inko-versand_1.jpg;3.16;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12904988;;
SE-095-EX15-G01;Seni;SE-095-EX15-G01;5900516690427;SENI Lady Urineinlagen Extra - mittlerer Inkontinenz - 15 Stk.;Seni Lady Extra ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag.;Home > Inkontinenz ;2.25;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-extra.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_extra_imko-versand.jpg;2.59;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;02043114;;
SE-095-SU15-G01;Seni;SE-095-SU15-G01;5900516690434;Seni Lady Super - mittlere Inkontinenz - 15 Stk.;Seni Lady Super ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag. Die Einlagen sind sehr diskret zu Tragen und bei enganliegender Kleidung auch nicht zu sehen.;Home > Inkontinenz ;2.90;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-super.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_super_inko-versand.png;3.33;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;02043137;;
SE-095-PL15-G01;Seni;SE-095-PL15-G01;5900516690847;Seni Lady Plus - mittlere bis stärkere Inkontinenz - 15 Stk.;Seni Lady Plus ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag. Die Einlagen sind sehr diskret zu Tragen und bei enganliegender Kleidung auch nicht zu sehen.;Home > Inkontinenz ;2.99;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_plus_inko--versand_1.jpg;3.44;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;03572174;;
SE-094-JX30-A01;Seni;SE-094-JX30-A01;05900516693176;SENI Kids Junior extra - starke Inkontinenz - für Kinder zw. 16-30 kg - 30 Stk.;Seni Kids Windeln sind atmungsaktiv und speziell für Kinder mit Inkontinent die herkömmliche Babywindeln nicht mehr benutzen entwickelt worden. Die Windeln verfügen über seitliche Klebeverschlüsse und sind somit für mehrmaliges Öffnen und Schlissen geeignet.;Home > Inkontinenz ;8.14;https://www.inko-versand.de/inkontinenzbedarf/seni-kids-junior-extra.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senikids_juniorextra_inko-versant.jpg;9.36;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;09532572;;
SE-094-JU30-A01;Seni;SE-094-JU30-A01;05900516693183;SENI Kids Junior - mittlere und schwere Harn- und Stuhlinkontinenz - für Kinder zw. 12-25 kg - 30 Stk.;Seni Kids Windeln sind atmungsaktiv und speziell für Kinder mit Inkontinent die herkömmliche Babywindeln nicht mehr benutzen entwickelt worden. Die Windeln verfügen über seitliche Klebeverschlüsse und sind somit für mehrmaliges Öffnen und Schlissen geeignet.;Home > Inkontinenz ;7.48;https://www.inko-versand.de/inkontinenzbedarf/seni-kids-junior.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senikids_junior_inko-versand.jpg;8.60;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;09532589;;
SE-092-2X05-001;Seni;SE-092-2X05-001;5900516694852;SENI Fix Plus XXL - Fixierhosen - 5 Stk.SENI Fix Plus XXL - Fixierhosen - 5 Stk.;Seni Fix Plus XXL Netzhosen gewährleisten durch ihren Beinansatz und weichen Elastikbündchen einen angenehmen und sicheren Tragekomfort. Die Höschen sind geeignet zur Fixierung von anatomisch geformten Inkontinenzvorlagen und Inkontinenzeinlagen. Gestreifte Struktur mit Seitennähten. Ideal zum mehrmaligen Gebrauch: bis 25-mal (+/- 5) waschbar bei der Temperatur von 60°C.;Home > Inkontinenz ;2.85;https://www.inko-versand.de/inkontinenzbedarf/seni-fix-plus-xxl.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senifixplus_xxl_inko-versand.jpg;3.28;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;10791008;;
56025;Desomed;DT-403-005;4260055041540;Aseptoman Hände-Desinfektion 500ml;Rückfettend;Home > Hygiene > Reinigung > Desinfektion > Desomed;6.00;https://www.inko-versand.de/hygiene-reinigung/desinfektion/desomed/aseptoman-hande-desinfektion-500ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/a/s/aseptoman500ml.jpg;6.30;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;00201879;;
56081;Desomed;DT-311L-010;4260055041274;Descomed Rapid AF 1 L ohne Sprühkopf;Sprüh/Wischdesinfektion;Home > Hygiene > Reinigung > Desinfektion > Desomed;7.95;https://www.inko-versand.de/hygiene-reinigung/desinfektion/desomed/descomed-rapid-af-1-l-ohne-spruhkopf.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/d/e/desomedrapidaf1l.jpg;8.35;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;3007899;;
56079;Desomed;DT-311-005;4260055042820;Desomed Rapid AF 500ml;Alkoholische Schnelldesinfektion zur Desinfektion und Reinigung von Flächen und medizinischem Inventar.aldehydfrei kurze Einwirkzeiten umfassendes Wirkungsspektrum  ;Home > Hygiene > Reinigung > Desinfektion > Desomed;5.20;https://www.inko-versand.de/hygiene-reinigung/desinfektion/desomed/desomed-rapid-af-500ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/d/e/desomedrapidaf1l(1).jpg;5.98;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;3174189;;
43035;Euron;13024140;5411416009375;Euron Mobi Super M 80-120 cm (8x14=112 Stück/Karton);Euron Mobi ist eine Serie für leichte bis mittlere Inkontinenz die höchste Diskretion und Komfort bietet. Ideal für selbstständige und mobile Personen. Artikelbeschreibung: Euron Mobi kombiniert die neueste Technologie mit einem weichen sehr komfortablen und absorbierenden Produkt. Dank praktischer Anwendung bietet Euron Mobi das Gefühl dass man konventionelle Unterwäsche trägt. Dieses Euron Inkontinenz Produkt bietet die Möglichkeit ein besseres Blasentraining durchzuführen. Eigenschaften und Vorteile: Doppelter Absorptionskern mit Superabsorber sichert eine schnelle Absorption des Harns und eine trockene Haut. Das Odour Dry System von Euron verhindert Gerüche und erhält den ph-Wert der Haut um Irritationen vorzubeugen. Auslaufsperren dieser Euron Flex beugen ein Auslaufen von Harn und Fäkalien vor. Dank dem Soft Cotton Feel passen sich die Inkontinenzhosen wie konventionelle Unterwäsche an was höchste Diskretion und Komfort bietet.;Home > Inkontinenz > Nach Marken sortiert > Euron;112.98;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/euron/euron-mobi-super-m-80-120-cm.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/2/./2.04.5.3-euronmobimsuper-300dpi(1).jpg;118.63;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;02593990;;
04420278;Euron;LCLN2131-03;5414874005620;CLASSIC PAD extra Rechteckvorlagen m.Folie 15x47cm (4x28=112 Stk/Karton);Die Rechteckvorlage eignen sich bei leichter bis mittlerer Blasenschwächee. Fixiert werden die Vorlagen mit den elastischen Netzhöschen.;Home > Inkontinenz > Nach Marken sortiert > Euron;15.78;https://www.inko-versand.de/euron-let-15x47-cm-4x28-112-sueck-karton.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/e/rectangulars-group-300dpi(2).jpg;18.15;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;10193833;;
SE-231-WK80-001;Seni;SE-231-WK80-001;5900516420642;SENI Care FEUCHT- UND PFLEGETÜCHER Ersatzbox 80 Stück (Softbox);Die Serie Seni Care besteht aus Produkten zur täglichen Hygiene und Pflege trockener und zu Reizungen neigender Haut. Die Produkte eignen sich hervorragend für Personen mit Inkontinenz die Windelhosen oder anatomische Vorlagen benutzen.  Weiche und sanfte Feuchttücher zur Reinigung pflegebedürftiger Haut. aSie reinigen die Haut gründlich befeuchten sie und verbessern ihre Elastizität; dank dem Gehalt an Vitamin E beschleunigen sie die Wundheilung. Das Alantoin lindert Hautreizungen.;Home > Hygiene > Reinigung;3.29;https://www.inko-versand.de/hygiene-reinigung/feuchtpflegetuecher-seni-care.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/w/e/wetwipes_seni_inko-versand.jpg;3.95;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;00603951;;
SE-231-WK68-S01;Seni;SE-231-WK68-S01;5900516421076;SENI care Sensitive Feuchtpflegetücher - 68 Stück (Softbox);Die Serie Seni Care besteht aus Produkten zur täglichen Hygiene und Pflege trockener und zu Reizungen neigender Haut. Die Produkte eignen sich hervorragend für Personen mit Inkontinenz die Windelhosen oder anatomische Vorlagen benutzen.  Weiche und sanfte Feuchttücher zur Reinigung pflegebedürftiger Haut. aSie reinigen die Haut gründlich befeuchten sie und verbessern ihre Elastizität; dank dem Gehalt an Vitamin E beschleunigen sie die Wundheilung. Das Alantoin lindert Hautreizungen.;Home > Hygiene > Reinigung;3.29;https://www.inko-versand.de/hygiene-reinigung/feuchtpflegetuecher-seni-care-sensitive.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/e/sensitive_wetwipes_seni_inko-versand.jpg;3.95;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;13513770;;
SE-095-SU15-G01;Seni;SE-095-SU15-G01;5900516690434;Seni Lady Super - mittlere Inkontinenz - 15 Stk.;Seni Lady Super ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag. Die Einlagen sind sehr diskret zu Tragen und bei enganliegender Kleidung auch nicht zu sehen.;Home > Angebote;2.90;https://www.inko-versand.de/angebote/seni-lady-super.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_super_inko-versand.png;3.48;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;02043137;;
SE-092-XL02-MB3;Seni;SE-092-XL02-MB3;5900516696696;SENI Fix Comfort Man black Extra Large - Fixierhosen - 2 Stk.;Die elastischen Höschen Seni Fix Comfort Man black Extra Large aus einem dichten und besonders weichen Material zur Fixierung von Inkontinenzprodukten garantieren. Achtung! Kein Inkontinenzprodukt nur zur Fixierung geeignet.;Home > Angebote;5.50;https://www.inko-versand.de/angebote/seni-fix-comfort-man-black-extra-large-neu.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/e/seni-fix-comfort-man_inko-versant.jpg;6.60;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;13781341;;
SE-094-2X10-A02;Seni;SE-094-2X10-A02;5900516696795;Super Seni Plus XXL - schwere bis sehr schwere Inkontinenz - 10 Stk.;elastischer Bauch- und Rückenabschluß. Zweifaches Saugkissen. hohe Saugkraft und ein optimales Gefühl der Trockenheit. Nässeindikator. latexfrei und hautfreundlich. Größe bzw. Bauchumfang 160 - 210 cm;Home > Angebote;9.64;https://www.inko-versand.de/angebote/super-seni-plus-xxl-neu.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/u/super-seni-plus-30_inko-versand_9.jpg;11.09;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;13835321;;
