Artikelnummer im Shop;EAN / GTIN / Barcodenummer / UPC;Herstellerartikelnummern (HAN/MPN);Hersteller / Markenname;Produktname;Preis (Brutto);Lieferzeit;Produktbeschreibung;ProduktURL;BildURL_1;Versandkosten;Vorkasse;Paydirekt;Paypal;Kreditkartenzahlung über BS PAYONE GmbH;Versandkosten Kommentar
SE-095-EP15-G01;5900516695965;SE-095-EP15-G01;Seni;SENI Lady Urineinlagen Extra Plus - mittlere Inkontinenz - 15 Stk.;2.75;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Seni Lady Extra Plus ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag.;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-extra-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_extraplus_inko-versand_1.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
SE-095-EX15-G01;5900516690427;SE-095-EX15-G01;Seni;SENI Lady Urineinlagen Extra - mittlerer Inkontinenz - 15 Stk.;2.25;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Seni Lady Extra ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag.;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-extra.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_extra_imko-versand.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
SE-095-SU15-G01;5900516690434;SE-095-SU15-G01;Seni;Seni Lady Super - mittlere Inkontinenz - 15 Stk.;2.90;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Seni Lady Super ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag. Die Einlagen sind sehr diskret zu Tragen und bei enganliegender Kleidung auch nicht zu sehen.;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-super.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_super_inko-versand.png;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
SE-095-PL15-G01;5900516690847;SE-095-PL15-G01;Seni;Seni Lady Plus - mittlere bis stärkere Inkontinenz - 15 Stk.;2.99;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Seni Lady Plus ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag. Die Einlagen sind sehr diskret zu Tragen und bei enganliegender Kleidung auch nicht zu sehen.;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_plus_inko--versand_1.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
SE-094-JX30-A01;05900516693176;SE-094-JX30-A01;Seni;SENI Kids Junior extra - starke Inkontinenz - für Kinder zw. 16-30 kg - 30 Stk.;8.14;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Seni Kids Windeln sind atmungsaktiv und speziell für Kinder mit Inkontinent die herkömmliche Babywindeln nicht mehr benutzen entwickelt worden. Die Windeln verfügen über seitliche Klebeverschlüsse und sind somit für mehrmaliges Öffnen und Schlissen geeignet.;https://www.inko-versand.de/inkontinenzbedarf/seni-kids-junior-extra.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senikids_juniorextra_inko-versant.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
SE-094-JU30-A01;05900516693183;SE-094-JU30-A01;Seni;SENI Kids Junior - mittlere und schwere Harn- und Stuhlinkontinenz - für Kinder zw. 12-25 kg - 30 Stk.;7.48;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Seni Kids Windeln sind atmungsaktiv und speziell für Kinder mit Inkontinent die herkömmliche Babywindeln nicht mehr benutzen entwickelt worden. Die Windeln verfügen über seitliche Klebeverschlüsse und sind somit für mehrmaliges Öffnen und Schlissen geeignet.;https://www.inko-versand.de/inkontinenzbedarf/seni-kids-junior.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senikids_junior_inko-versand.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
SE-092-2X05-001;5900516694852;SE-092-2X05-001;Seni;SENI Fix Plus XXL - Fixierhosen - 5 Stk.SENI Fix Plus XXL - Fixierhosen - 5 Stk.;2.85;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Seni Fix Plus XXL Netzhosen gewährleisten durch ihren Beinansatz und weichen Elastikbündchen einen angenehmen und sicheren Tragekomfort. Die Höschen sind geeignet zur Fixierung von anatomisch geformten Inkontinenzvorlagen und Inkontinenzeinlagen. Gestreifte Struktur mit Seitennähten. Ideal zum mehrmaligen Gebrauch: bis 25-mal (+/- 5) waschbar bei der Temperatur von 60°C.;https://www.inko-versand.de/inkontinenzbedarf/seni-fix-plus-xxl.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senifixplus_xxl_inko-versand.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
56025;4260055041540;DT-403-005;Desomed;Aseptoman Hände-Desinfektion 500ml;6.00;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Rückfettend;https://www.inko-versand.de/hygiene-reinigung/desinfektion/desomed/aseptoman-hande-desinfektion-500ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/a/s/aseptoman500ml.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
56081;4260055041274;DT-311L-010;Desomed;Descomed Rapid AF 1 L ohne Sprühkopf;7.95;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Sprüh/Wischdesinfektion;https://www.inko-versand.de/hygiene-reinigung/desinfektion/desomed/descomed-rapid-af-1-l-ohne-spruhkopf.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/d/e/desomedrapidaf1l.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
56079;4260055042820;DT-311-005;Desomed;Desomed Rapid AF 500ml;5.20;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Alkoholische Schnelldesinfektion zur Desinfektion und Reinigung von Flächen und medizinischem Inventar.aldehydfrei kurze Einwirkzeiten umfassendes Wirkungsspektrum  ;https://www.inko-versand.de/hygiene-reinigung/desinfektion/desomed/desomed-rapid-af-500ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/d/e/desomedrapidaf1l(1).jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
43035;5411416009375;13024140;Euron;Euron Mobi Super M 80-120 cm (8x14=112 Stück/Karton);112.98;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Euron Mobi ist eine Serie für leichte bis mittlere Inkontinenz die höchste Diskretion und Komfort bietet. Ideal für selbstständige und mobile Personen. Artikelbeschreibung: Euron Mobi kombiniert die neueste Technologie mit einem weichen sehr komfortablen und absorbierenden Produkt. Dank praktischer Anwendung bietet Euron Mobi das Gefühl dass man konventionelle Unterwäsche trägt. Dieses Euron Inkontinenz Produkt bietet die Möglichkeit ein besseres Blasentraining durchzuführen. Eigenschaften und Vorteile: Doppelter Absorptionskern mit Superabsorber sichert eine schnelle Absorption des Harns und eine trockene Haut. Das Odour Dry System von Euron verhindert Gerüche und erhält den ph-Wert der Haut um Irritationen vorzubeugen. Auslaufsperren dieser Euron Flex beugen ein Auslaufen von Harn und Fäkalien vor. Dank dem Soft Cotton Feel passen sich die Inkontinenzhosen wie konventionelle Unterwäsche an was höchste Diskretion und Komfort bietet.;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/euron/euron-mobi-super-m-80-120-cm.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/2/./2.04.5.3-euronmobimsuper-300dpi(1).jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
04420278;5414874005620;LCLN2131-03;Euron;CLASSIC PAD extra Rechteckvorlagen m.Folie 15x47cm (4x28=112 Stk/Karton);15.78;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Die Rechteckvorlage eignen sich bei leichter bis mittlerer Blasenschwächee. Fixiert werden die Vorlagen mit den elastischen Netzhöschen.;https://www.inko-versand.de/euron-let-15x47-cm-4x28-112-sueck-karton.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/e/rectangulars-group-300dpi(2).jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
SE-231-WK80-001;5900516420642;SE-231-WK80-001;Seni;SENI Care FEUCHT- UND PFLEGETÜCHER Ersatzbox 80 Stück (Softbox);3.29;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Die Serie Seni Care besteht aus Produkten zur täglichen Hygiene und Pflege trockener und zu Reizungen neigender Haut. Die Produkte eignen sich hervorragend für Personen mit Inkontinenz die Windelhosen oder anatomische Vorlagen benutzen.  Weiche und sanfte Feuchttücher zur Reinigung pflegebedürftiger Haut. aSie reinigen die Haut gründlich befeuchten sie und verbessern ihre Elastizität; dank dem Gehalt an Vitamin E beschleunigen sie die Wundheilung. Das Alantoin lindert Hautreizungen.;https://www.inko-versand.de/hygiene-reinigung/feuchtpflegetuecher-seni-care.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/w/e/wetwipes_seni_inko-versand.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
SE-231-WK68-S01;5900516421076;SE-231-WK68-S01;Seni;SENI care Sensitive Feuchtpflegetücher - 68 Stück (Softbox);3.29;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Die Serie Seni Care besteht aus Produkten zur täglichen Hygiene und Pflege trockener und zu Reizungen neigender Haut. Die Produkte eignen sich hervorragend für Personen mit Inkontinenz die Windelhosen oder anatomische Vorlagen benutzen.  Weiche und sanfte Feuchttücher zur Reinigung pflegebedürftiger Haut. aSie reinigen die Haut gründlich befeuchten sie und verbessern ihre Elastizität; dank dem Gehalt an Vitamin E beschleunigen sie die Wundheilung. Das Alantoin lindert Hautreizungen.;https://www.inko-versand.de/hygiene-reinigung/feuchtpflegetuecher-seni-care-sensitive.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/e/sensitive_wetwipes_seni_inko-versand.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
SE-095-SU15-G01;5900516690434;SE-095-SU15-G01;Seni;Seni Lady Super - mittlere Inkontinenz - 15 Stk.;2.90;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Seni Lady Super ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag. Die Einlagen sind sehr diskret zu Tragen und bei enganliegender Kleidung auch nicht zu sehen.;https://www.inko-versand.de/angebote/seni-lady-super.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_super_inko-versand.png;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
SE-092-XL02-MB3;5900516696696;SE-092-XL02-MB3;Seni;SENI Fix Comfort Man black Extra Large - Fixierhosen - 2 Stk.;5.50;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Die elastischen Höschen Seni Fix Comfort Man black Extra Large aus einem dichten und besonders weichen Material zur Fixierung von Inkontinenzprodukten garantieren. Achtung! Kein Inkontinenzprodukt nur zur Fixierung geeignet.;https://www.inko-versand.de/angebote/seni-fix-comfort-man-black-extra-large-neu.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/e/seni-fix-comfort-man_inko-versant.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
SE-094-2X10-A02;5900516696795;SE-094-2X10-A02;Seni;Super Seni Plus XXL - schwere bis sehr schwere Inkontinenz - 10 Stk.;9.64;1-3 Werktage bei Bestellungen vor 12.00 Uhr;elastischer Bauch- und Rückenabschluß. Zweifaches Saugkissen. hohe Saugkraft und ein optimales Gefühl der Trockenheit. Nässeindikator. latexfrei und hautfreundlich. Größe bzw. Bauchumfang 160 - 210 cm;https://www.inko-versand.de/angebote/super-seni-plus-xxl-neu.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/u/super-seni-plus-30_inko-versand_9.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
43369;5411416020073;10504140;Euron;Euron Micro Super (12x14=168 Stück/Karton);33.13;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Einlage mit Klebestreifen für die leichte Form der Blasenschwäche. EURON MICRO reicht in der Regel völlig aus wenn es bei Niesen Husten Lachen beim Heben oder körperlicher Anstrengung mal "passiert" oder wenn der Drang so plötzlich ist dass die Zeit bis zur Toilette nicht mehr ausreicht. EURO MICRO sitzt sicher ist weich und fühlt sich komfortabel an. Fünf verschiedene Saugstärken von Ultra bis Super stehen bereit.;https://www.inko-versand.de/euron-micro-super-12x14.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/e/u/euron_micro_super_1.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
43032;5411416019329;13044140;Euron;Euron Mobi Super XL 130-170 cm (4x14=56 Stück/Karton);60.04;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Euron Mobi ist eine Serie für leichte bis mittlere Inkontinenz die höchste Diskretion und Komfort bietet. Ideal für selbstständige und mobile Personen. Euron Mobi kombiniert die neueste Technologie mit einem weichen sehr komfortablen und absorbierenden Produkt. Dank praktischer Anwendung bietet Euron Mobi das Gefühl dass man konventionelle Unterwäsche trägt. Dieses Euron Inkontinenz Produkt bietet die Möglichkeit ein besseres Blasentraining durchzuführen. Eigenschaften und Vorteile: Doppelter Absorptionskern mit Superabsorber sichert eine schnelle Absorption des Harns und eine trockene Haut. Das Odour Dry System von Euron verhindert Gerüche und erhält den ph-Wert der Haut um Irritationen vorzubeugen. Auslaufsperren dieser Euron Flex beugen ein Auslaufen von Harn und Fäkalien vor. Dank dem Soft Cotton Feel passen sich die Inkontinenzhosen wie konventionelle Unterwäsche an was höchste Diskretion und Komfort bietet.;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/euron/euron-mobi-super-xl-130-170-cm-4x14-56-stueck-karton.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/2/_/2.04.5.8-euronmobixlsuper-300dpi_1__1.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
4104;5703538124174;4104;Abena;Abena ABRI Fix Leaf Fixierhose x-large - Gr. XL - mit Beinansatz - Umfang: 95-150 cm - 3 Stück;9.95;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Abri-Leaf Fixierhose mit Beinansatz. Größe: XL (grüner Bund für 95 - 150 cm Hüftumfang). Für eine sichere Fixierung von Vorlagen. Optimale Passform. Lieferumfang: 3 Stück;https://www.inko-versand.de/product-4104-abri-leaf-fixierhose-gr-xl-mit-beinansatz-umfang-95-150-cm-3-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/4/1/4104_2.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
1681329;4049500601467;1681329;Hartmann;MoliMed Premium Micro Light - bei leichter Inkontinenz - von Hartmann - 168 Stk./Karton;21.12;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Einlagen mit geruchsbindendem 3-lagigem Saugkern; vollflächige Vliesabdeckung weiße textilartige atmungsaktive aber gleichzeitig flüssigkeitsundurchlässige Außenseite; anatomische Passform mit weichen Schaumstoffbündchen im Schrittbereich bei mini midi und maxi; bieten perfekten Schutz und zuverlässigen Tragekomfort schützen vor Rücknässung; diskret zu tragen mit breitem Klebestreifen einfach in der Unterwäsche zu fixieren.;https://www.inko-versand.de/molimed-premium-micro-light.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/m/o/molimed_premium_micro_light_03914574_inko-versand.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
9389;5703538335594;9389;Abena;Abena Abri-San x-plus Air Plus Nr.11 - Inkontinenz-Vorlage - 37 x 73 cm - 64 Stück;28.80;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Abri-San Premium 11 - Inkontinenz-Vorlage.Bei mittelschwerer bis schwerer Inkontinenz.  Die Abri-San Premium 11 Inkontinenz-Vorlage mit atmungsaktiver Folienrückseite sorgt für bestmögliche Leistung   und erhöhten Komfort. Die weiche und geräuschlose weiße Außenschicht gewährleistet zusätzliche Sicherheit. ;https://www.inko-versand.de/product-9389-abri-san-premium-11-inkontinenz-vorlage-37-x-73-cm-64-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/9/3/9389_3.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
9386;5710811008205;9386;Abena;Abena Abri-San Extra Air Plus Nr.10 - Inkontinenz-Vorlage - 37 x 73 cm - 84 Stück;35.50;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Die Abena Abri-San Premium Inkontinenz-Vorlage mit atmungsaktiver Folienrückseite sorgt für bestmögliche Leistung   und erhöhten Komfort. Die weiche und geräuschlose weiße Außenschicht gewährleistet zusätzliche Sicherheit. ;https://www.inko-versand.de/product-9386-abena-abri-san-premium-10-inkontinenz-vorlage-37-x-73-cm-84-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/9/3/9386_3.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
43066;5703538758034;43066;Abena;Abena Abri-Form Premium L1 - Gr. L - Inkontinenz-Slip - Umfang 100-150 cm - 104 Stück;59.80;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Sie basiert auf neueste Technologie hat ein neues anatomisches Design einen extra starken Saugkern und zuverlässige Auslaufsperren.   Sie bietet dem Patienten noch mehr Schutz extrem viel Sicherheit und angenehmen Tragekomfort.;https://www.inko-versand.de/product-43066-abri-form-premium-l1-gr-l-inkontinenz-slip-umfang-100-150-cm-104-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/4/3/43066_3.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
43065;5703538757990;43065;Abena;Abena Abri-Form Premium L2 - Gr. L - Inkontinenz-Slip - Umfang 100-150 cm - 88 Stück;53.25;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Er basiert auf neuester Technologie hat ein neues anatomisches Design einen extra starken Saugkern und zuverlässige Auslaufsperren.   Er bietet dem Patienten noch mehr Schutz extrem viel Sicherheit und angenehmen Tragekomfort.  ;https://www.inko-versand.de/product-43065-abri-form-premium-l2-gr-l-inkontinenz-slip-umfang-100-150-cm-88-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/4/3/43065_3.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
43062;5703538757914;43062;Abena;Abena Abri-Form Premium Air Plus (Premium M3) Gr. M - Inkontinenz-Slip - Umfang 70-110 cm - 88 Stück;51.91;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Abri-Form Premium M3 - Inkontinenz-Slip Gr. M Bei mittelschwerer bis schwerer Inkontinenz   Sie basiert auf neueste Technologie hat ein neues anatomisches Design einen extra starken Saugkern und zuverlässige Auslaufsperren.  Sie bietet dem Patienten noch mehr Schutz extrem viel Sicherheit und angenehmen Tragekomfort.  Größe: M3 (passend für einen Hüftumfang von 70 - 110 cm)  Saugstärke nach ISO: 2.900 ml  Lieferumfang: 1 Karton / 4 x 22 Stück = 88 Stück;https://www.inko-versand.de/product-43062-abri-form-premium-m3-gr-m-inkontinenz-slip-umfang-70-110-cm-88-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/b/abena-abri-form-medium-extra-air-plus-4-x-22-stk-inko-versand.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
43061;5703538757877;43061;Abena;Abena Abri-Form medium plus Air plus (Premium M1) - Gr. M - Inkontinenz-Slip - Umfang 70-110 cm - 104 Stück;51.67;1-3 Werktage bei Bestellungen vor 12.00 Uhr;Abri-Form Premium M1 - Inkontinenz-Slip Gr. M bei mittelschwerer bis schwerer Inkontinenz   Sie basiert auf neuester Technologie hat ein neues anatomisches Design einen extra starken Saugkern und zuverlässige Auslaufsperren.  Sie bietet dem Patienten noch mehr Schutz extrem viel Sicherheit und angenehmen Tragekomfort.  Größe: M (passend für einen Hüftumfang von 70 - 110 cm)  Saugstärke nach ISO: 2.600 ml  Lieferumfang: 1 Karton / 4 x 26 Stück = 104 Stück;https://www.inko-versand.de/product-43061-abri-form-premium-m1-gr-m-104-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/3/43061_3.jpg;4.50;;;;;Für die Lieferung innerhalb Deutschlands berechnen wir pauschal 4.50 euro pro Lieferung unabhangig vom Gewicht der Lieferung innerhalb Deutschlands. Ab einer Bestellung in Hohe von 150.00 euro liefern wir portofrei.
